uid,prediction
u031280,"i001753,i001151,i000282,i001508,i001682,i001515,i000360,i001922,i001786,i001906"
u031285,"i000909,i000342,i000521,i000207,i001663,i000481,i001713,i000248,i000570,i001038"
u031294,"i000324,i000909,i001922,i000555,i000898,i000695,i000342,i000481,i000110,i001478"
u031306,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031326,"i000909,i001713,i000342,i000521,i001319,i000570,i000110,i001109,i000207,i000563"
u031343,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031349,"i001952,i000481,i000661,i000248,i001038,i000207,i000158,i001046,i001663,i002146"
u031353,"i001478,i000481,i001663,i000909,i001069,i001445,i000521,i000646,i001922,i000661"
u031355,"i000554,i001143,i001949,i001069,i000931,i001445,i001649,i001914,i000652,i001191"
u031384,"i000646,i001445,i002132,i001663,i001038,i001508,i001753,i000481,i001151,i000619"
u031385,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031393,"i001038,i000481,i000909,i000158,i000646,i000619,i000207,i000521,i000342,i000110"
u031395,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031400,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031402,"i001914,i001069,i000947,i001875,i000282,i001151,i000652,i001649,i000931,i001906"
u031406,"i000481,i000909,i000342,i000521,i000661,i000207,i001069,i000248,i001952,i000619"
u031409,"i000481,i000909,i000342,i000521,i001069,i000661,i001952,i001663,i000207,i000554"
u031426,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031427,"i001151,i001753,i001914,i001786,i001508,i000282,i001649,i001515,i001087,i001445"
u031429,"i000481,i000909,i000342,i000521,i001478,i001663,i000207,i000661,i001038,i000619"
u031431,"i000555,i000324,i000898,i000110,i001151,i001649,i001914,i000327,i001688,i000877"
u031433,"i000909,i001069,i000947,i000661,i000521,i000563,i000481,i000342,i001002,i000570"
u031440,"i001455,i001673,i001445,i001949,i001710,i000554,i001914,i001952,i000931,i000481"
u031445,"i000481,i001069,i001952,i001267,i000207,i001663,i001038,i000909,i000947,i000158"
u031447,"i000324,i000555,i000898,i000110,i000327,i001134,i000877,i000977,i000720,i001516"
u031448,"i000646,i000521,i000898,i000342,i002132,i001038,i001131,i000327,i000555,i000619"
u031459,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031461,"i001949,i001445,i000554,i001143,i001191,i001914,i001455,i001508,i001673,i001649"
u031465,"i001952,i000324,i000555,i000342,i000481,i000110,i000898,i000661,i000909,i000521"
u031470,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031471,"i000481,i001038,i000207,i001663,i001478,i001952,i000909,i001046,i001069,i000158"
u031472,"i000695,i001584,i001049,i000058,i001688,i001462,i000401,i001240,i000321,i000682"
u031490,"i001508,i001906,i001753,i001711,i001914,i000518,i001191,i000028,i001875,i001087"
u031492,"i000521,i000342,i000481,i000909,i000661,i000248,i000207,i001663,i000947,i000554"
u031502,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031524,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031530,"i001663,i000646,i000481,i001069,i001922,i001952,i000207,i002132,i000909,i001753"
u031533,"i000521,i000342,i000909,i000248,i000619,i001663,i000563,i000646,i002132,i000253"
u031534,"i001455,i001673,i001710,i001445,i001949,i000554,i001952,i000805,i000931,i001046"
u031559,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031592,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031595,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031601,"i000909,i000342,i000521,i001713,i001069,i000481,i000661,i000947,i000570,i001952"
u031603,"i001455,i001673,i001445,i001949,i001710,i000554,i001914,i001952,i000931,i000481"
u031606,"i001069,i000909,i001267,i000481,i000158,i001952,i001713,i000619,i000570,i001038"
u031612,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031619,"i001952,i000481,i000521,i001069,i001445,i000342,i001663,i000661,i000554,i000909"
u031622,"i001069,i000481,i000947,i001267,i001713,i001952,i001663,i000570,i000909,i001002"
u031624,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031630,"i000481,i001038,i001663,i001952,i001069,i000207,i000909,i000521,i000646,i000342"
u031635,"i001069,i000947,i001663,i001267,i001002,i000570,i001713,i000909,i000481,i000521"
u031636,"i001952,i000661,i000248,i000481,i001046,i000158,i001038,i000342,i001069,i000270"
u031645,"i000481,i001952,i000909,i001038,i000324,i000661,i000110,i001478,i001455,i000158"
u031646,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031647,"i001455,i001673,i001445,i001710,i001949,i000554,i001914,i000931,i001314,i000805"
u031653,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031660,"i001922,i002009,i001240,i001049,i001682,i000977,i001753,i000555,i000058,i001584"
u031661,"i001753,i000342,i000909,i001445,i001922,i000521,i000555,i000481,i001508,i001478"
u031662,"i001069,i001713,i001267,i000481,i000947,i000909,i000570,i000521,i001952,i001663"
u031664,"i000481,i000909,i001069,i001038,i001952,i000207,i000661,i000158,i000521,i001478"
u031672,"i000481,i001663,i000207,i001038,i001952,i001069,i000646,i001046,i000158,i000521"
u031676,"i000909,i001069,i001713,i000521,i000342,i000947,i000563,i000661,i000481,i000570"
u031681,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031682,"i001069,i000947,i001267,i001713,i000481,i000931,i000652,i000570,i001002,i001952"
u031695,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031696,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031707,"i000521,i000342,i000481,i000248,i001069,i000207,i000661,i000947,i000570,i001663"
u031710,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031714,"i001952,i000661,i000481,i001038,i000248,i001046,i000207,i000158,i002146,i000270"
u031718,"i000282,i001151,i001240,i001515,i000360,i001786,i001682,i002056,i001069,i001191"
u031723,"i001914,i001688,i001649,i001949,i001143,i001455,i000058,i001087,i000695,i000754"
u031732,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031737,"i001682,i001949,i001786,i001191,i000554,i001143,i002056,i001151,i001240,i000754"
u031739,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031745,"i000481,i000554,i001663,i001038,i001069,i001952,i001445,i000207,i000158,i000909"
u031758,"i001753,i000555,i000324,i001508,i000909,i000342,i001906,i001649,i000521,i001914"
u031762,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031777,"i000695,i001049,i001584,i000058,i001688,i001462,i001922,i001240,i000401,i002009"
u031778,"i000555,i000324,i000898,i000110,i000327,i000877,i001151,i001134,i000977,i000720"
u031782,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031794,"i000481,i001046,i001663,i001952,i001445,i001478,i001038,i000207,i000909,i001069"
u031807,"i000909,i000521,i000481,i001069,i000342,i000661,i001713,i001952,i000324,i000947"
u031810,"i000481,i000554,i001445,i001046,i001663,i001949,i001478,i001038,i001952,i001069"
u031825,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031826,"i000481,i001038,i001952,i000207,i001663,i000521,i000661,i000158,i001478,i000909"
u031829,"i001143,i000554,i000898,i000324,i000327,i000956,i000342,i001445,i000521,i000555"
u031835,"i001069,i001713,i001267,i000947,i000570,i000909,i000931,i001189,i001002,i000315"
u031836,"i000521,i000342,i000248,i000661,i000481,i000253,i000207,i001952,i001038,i000909"
u031863,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031864,"i001922,i001240,i002009,i001682,i002056,i001049,i001584,i000401,i001335,i000682"
u031879,"i001240,i001682,i001922,i001151,i000554,i002056,i002009,i001786,i001515,i001335"
u031883,"i000521,i000342,i001952,i001663,i000481,i000661,i001069,i000909,i001445,i001949"
u031887,"i001922,i000554,i000342,i001949,i000167,i001445,i001753,i001069,i000720,i000521"
u031892,"i001914,i001688,i001649,i000324,i001049,i001584,i001087,i000058,i000555,i001682"
u031895,"i000481,i001038,i000207,i001663,i001069,i000909,i001478,i001952,i000158,i000521"
u031907,"i001952,i001663,i000481,i001038,i000248,i002146,i000661,i001069,i000158,i001673"
u031908,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031914,"i000555,i000324,i000110,i000898,i000327,i001151,i000877,i001688,i001134,i001922"
u031916,"i000342,i000521,i000909,i000661,i000481,i000248,i000554,i001952,i001663,i000207"
u031929,"i000481,i000909,i000342,i000521,i001069,i000661,i001952,i001663,i000207,i000554"
u031931,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031932,"i001069,i000947,i001267,i001713,i000931,i000652,i001002,i000481,i000570,i001189"
u031935,"i001914,i001649,i001087,i001445,i001786,i000652,i001949,i001151,i000754,i000931"
u031942,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031943,"i000282,i001151,i001240,i000360,i002056,i001069,i001682,i001515,i001906,i001786"
u031945,"i001952,i000481,i000661,i001673,i000248,i001069,i001455,i001038,i001663,i001445"
u031946,"i001663,i000342,i000521,i000481,i000909,i000324,i000977,i000248,i000661,i000207"
u031947,"i001753,i001508,i001649,i001906,i001914,i000325,i000555,i000521,i000342,i000947"
u031955,"i000521,i000661,i000947,i000342,i001069,i000481,i001952,i000248,i000909,i000619"
u031958,"i001038,i000481,i001952,i000555,i000342,i000661,i000909,i000324,i001663,i000521"
u031963,"i000324,i000555,i001922,i000898,i000327,i001688,i000110,i001753,i000720,i001134"
u031965,"i001445,i000481,i001069,i001952,i001508,i001663,i000661,i001914,i000570,i000909"
u031971,"i000481,i001445,i001952,i000909,i001069,i001949,i001663,i000554,i000661,i000342"
u031979,"i000695,i001584,i000058,i001049,i001688,i001240,i001462,i001922,i000401,i002056"
u031990,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u031991,"i001069,i000947,i001267,i000931,i000481,i000652,i001875,i001713,i000570,i001663"
u031996,"i000481,i000909,i000661,i000521,i001038,i001952,i000342,i001069,i000248,i000570"
u032007,"i000695,i001584,i001049,i000058,i001688,i001462,i001240,i000401,i001922,i002009"
u032010,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032028,"i000909,i000481,i001069,i000342,i001713,i001038,i001663,i000521,i000207,i001952"
u032029,"i000521,i000342,i000947,i000661,i000619,i000481,i000563,i001069,i000909,i000167"
u032034,"i001922,i002009,i001240,i001682,i001049,i002056,i000058,i001584,i000977,i001753"
u032039,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032047,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032050,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032052,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032054,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032057,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032061,"i000481,i000661,i001952,i001038,i000207,i000248,i000521,i000158,i001046,i000342"
u032068,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032081,"i000909,i000481,i000342,i000521,i001713,i001069,i000661,i001038,i000207,i000570"
u032085,"i001069,i001267,i001713,i000947,i000570,i001002,i001189,i000481,i000315,i000619"
u032086,"i001922,i000324,i000555,i001753,i000977,i000342,i000521,i001049,i000327,i001663"
u032102,"i001753,i001508,i001069,i001906,i001875,i000931,i001914,i001445,i000652,i000947"
u032108,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032109,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032140,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032142,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032143,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032144,"i000324,i000555,i000110,i000898,i000327,i000720,i001688,i001922,i001134,i000877"
u032149,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032167,"i000481,i001952,i001038,i000207,i001663,i000158,i000661,i001069,i001478,i000248"
u032169,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032174,"i001069,i000481,i001267,i000947,i000931,i001952,i001713,i001663,i000909,i000652"
u032179,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032189,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032194,"i001952,i000481,i000158,i001663,i001038,i000619,i001046,i001296,i000028,i001069"
u032195,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032201,"i001952,i000481,i000661,i001038,i000248,i000207,i001069,i001663,i001046,i000158"
u032202,"i000481,i001952,i000909,i000342,i000661,i000207,i001038,i000521,i001046,i001445"
u032206,"i000342,i000521,i000909,i000481,i000248,i001663,i000661,i000207,i001038,i000646"
u032209,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032214,"i001914,i001649,i001688,i001087,i000695,i000058,i001949,i001049,i000931,i001455"
u032227,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032230,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032235,"i001445,i001914,i001952,i001673,i000661,i001296,i000947,i001069,i000931,i001455"
u032238,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032240,"i000555,i000521,i000342,i000898,i000324,i001508,i000327,i001753,i000248,i000167"
u032249,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032252,"i001663,i000481,i000521,i000207,i001069,i000342,i000909,i001952,i000570,i000661"
u032259,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032260,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032264,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032272,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032273,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032277,"i001296,i000661,i000619,i002132,i000947,i000248,i000570,i000563,i001046,i001002"
u032281,"i001922,i001240,i002009,i001682,i001049,i001584,i002056,i000058,i001688,i000401"
u032291,"i001455,i001673,i001710,i001949,i001445,i000554,i001314,i000805,i000968,i000220"
u032294,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032296,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032301,"i000909,i000481,i001663,i001445,i000521,i001069,i001949,i000661,i000342,i000646"
u032305,"i000909,i000521,i000481,i001069,i000342,i000661,i001713,i001952,i000324,i000947"
u032316,"i001922,i001240,i002009,i001049,i001682,i000058,i001584,i001335,i002056,i001688"
u032322,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032333,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032335,"i000909,i000342,i001713,i000521,i000110,i000570,i001319,i000563,i000248,i000661"
u032349,"i000521,i000342,i000481,i000909,i000661,i001069,i001952,i000248,i000947,i001663"
u032350,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032354,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032355,"i000324,i000555,i000110,i000898,i000909,i000327,i001952,i001143,i000720,i000342"
u032371,"i001663,i000481,i001046,i001478,i000619,i000646,i000207,i001296,i000158,i001038"
u032373,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032374,"i000481,i001445,i001663,i001952,i000909,i001069,i001046,i000661,i001455,i000554"
u032377,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032385,"i001922,i002009,i001240,i001049,i001682,i000977,i001753,i000555,i000058,i001584"
u032390,"i001952,i000481,i000661,i001663,i001069,i000248,i000342,i001875,i001038,i000207"
u032400,"i001663,i000646,i001952,i000481,i002132,i001069,i001038,i000158,i000248,i001267"
u032411,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032415,"i001914,i001649,i001455,i001949,i000909,i001445,i000968,i001087,i001314,i001710"
u032416,"i000481,i001038,i001069,i001952,i001663,i000909,i000207,i001478,i000661,i000521"
u032423,"i000695,i001049,i001584,i000058,i001688,i001462,i001922,i001240,i000401,i002009"
u032424,"i001914,i001240,i002056,i001649,i001335,i000251,i001875,i001922,i000325,i001682"
u032434,"i001240,i001682,i001151,i002009,i002056,i001922,i001786,i000282,i001335,i001515"
u032442,"i000909,i000481,i001069,i000342,i001663,i000521,i001038,i000646,i001949,i000661"
u032448,"i001663,i000646,i001922,i001069,i001240,i000481,i002132,i000251,i001949,i001049"
u032451,"i000909,i000110,i000342,i001445,i000521,i000324,i000720,i001713,i000661,i000554"
u032459,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032460,"i001922,i001753,i001663,i001914,i001508,i001069,i001649,i001049,i001906,i000325"
u032462,"i000909,i001445,i000554,i001673,i001949,i001455,i000481,i001710,i001143,i001314"
u032465,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032467,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032470,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032472,"i001952,i000481,i000661,i001673,i000248,i001069,i001455,i001038,i001663,i001445"
u032477,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032478,"i001949,i000554,i001445,i001455,i000481,i000909,i001710,i001673,i001069,i000695"
u032481,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032485,"i000909,i001069,i000481,i001952,i000521,i000342,i001663,i001445,i000661,i000554"
u032486,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032492,"i000646,i001663,i001445,i000554,i001949,i000481,i001046,i001069,i000931,i001478"
u032495,"i000324,i000555,i000110,i000898,i000327,i000720,i001688,i001922,i001134,i000877"
u032500,"i001922,i002009,i001240,i001049,i001682,i000977,i001753,i000555,i000058,i001584"
u032502,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032504,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032505,"i000909,i000521,i000481,i000342,i001713,i000661,i001069,i000570,i000619,i000110"
u032507,"i001922,i002009,i001240,i001049,i001682,i000977,i001753,i000555,i000058,i001584"
u032509,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032514,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032517,"i000481,i001038,i000207,i001046,i001952,i000158,i000661,i000619,i001296,i000248"
u032523,"i001688,i000695,i001584,i001049,i000058,i001462,i000401,i001240,i000754,i002056"
u032524,"i000481,i000342,i000521,i000909,i000661,i000207,i001952,i000248,i001046,i001038"
u032525,"i000481,i000909,i000554,i001445,i001922,i001663,i001478,i000342,i001069,i000521"
u032537,"i000324,i000110,i000555,i000898,i000327,i000909,i000977,i000342,i000877,i000720"
u032548,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032549,"i001151,i000555,i001786,i001688,i000282,i001240,i001445,i000909,i001515,i001949"
u032553,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032562,"i000661,i000521,i000342,i001952,i001046,i000481,i000248,i000619,i000947,i001663"
u032563,"i000909,i000342,i000521,i000207,i000481,i000158,i000248,i000619,i000661,i000563"
u032575,"i001240,i001151,i001786,i002056,i001682,i000754,i002009,i000554,i001191,i001515"
u032579,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032581,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032582,"i000324,i000555,i000110,i000898,i000327,i000877,i001134,i000720,i001516,i001143"
u032597,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032599,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032600,"i001914,i001069,i000931,i001649,i000282,i001445,i000652,i000947,i001151,i001455"
u032606,"i001688,i000555,i001151,i000282,i001049,i000324,i001914,i000754,i001786,i001649"
u032610,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032615,"i001922,i000481,i001478,i001663,i000909,i000695,i001445,i001038,i000342,i001240"
u032617,"i001753,i000661,i000720,i001906,i001914,i001649,i000947,i001952,i001087,i001069"
u032619,"i001922,i002009,i001240,i001049,i001682,i000977,i001753,i000555,i000058,i001584"
u032629,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032631,"i000481,i000909,i000554,i001445,i001922,i001663,i001478,i000342,i001069,i000521"
u032632,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032633,"i001952,i000661,i001038,i000481,i000248,i000270,i002146,i000158,i001296,i000342"
u032635,"i000481,i001038,i000207,i001952,i001663,i000909,i001478,i000661,i000158,i000521"
u032639,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032644,"i001914,i001649,i001143,i000909,i001445,i001786,i001688,i000754,i000555,i001151"
u032645,"i001240,i001682,i002056,i001151,i002009,i001786,i001688,i000282,i000754,i000401"
u032648,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032658,"i000555,i000324,i001922,i000898,i001151,i001240,i000110,i000327,i001688,i000360"
u032662,"i000555,i000110,i000324,i000909,i000898,i000327,i001673,i001952,i001038,i000720"
u032664,"i000481,i001952,i001069,i001046,i001663,i001445,i000909,i000661,i001478,i001038"
u032668,"i001151,i000282,i000555,i000360,i001069,i001906,i001753,i001240,i001038,i000481"
u032670,"i000521,i000342,i000661,i000481,i000248,i000619,i000554,i000207,i000947,i000563"
u032683,"i001922,i002009,i001240,i001049,i001682,i000977,i001753,i000555,i000058,i001584"
u032689,"i001049,i000695,i001922,i000058,i001584,i001688,i001240,i001462,i001682,i002009"
u032696,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032697,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032703,"i001240,i001682,i001922,i001151,i002009,i002056,i001786,i001191,i000282,i001335"
u032707,"i001922,i002009,i001240,i001049,i001682,i001584,i002056,i000058,i001462,i000977"
u032712,"i000521,i000661,i000342,i000248,i000619,i001508,i000947,i001296,i000563,i002132"
u032718,"i000554,i000342,i001922,i000977,i001143,i000521,i000909,i000956,i001663,i001949"
u032731,"i000481,i001038,i001445,i001151,i001786,i000909,i001143,i000282,i001478,i001949"
u032732,"i001240,i001682,i002056,i001151,i002009,i001922,i001786,i001191,i000282,i001515"
u032733,"i000481,i001038,i001478,i000207,i001445,i001663,i001952,i000158,i001046,i000909"
u032736,"i001663,i000909,i000342,i000481,i000646,i000521,i001038,i000248,i000207,i001952"
u032739,"i001240,i001682,i001151,i001922,i002009,i002056,i001335,i000282,i001688,i000058"
u032740,"i000481,i000207,i001038,i000521,i001663,i001952,i001478,i001069,i000909,i000158"
u032741,"i001240,i001663,i001922,i001753,i000909,i001151,i000555,i000646,i000481,i001069"
u032748,"i000554,i001949,i001143,i001445,i001191,i000956,i001455,i001914,i000754,i001350"
u032757,"i000481,i000909,i001069,i001663,i000207,i000521,i000947,i001952,i001038,i000342"
u032760,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032766,"i001151,i000555,i000282,i000360,i001914,i001682,i001906,i001240,i001786,i001515"
u032767,"i001445,i000931,i001952,i001673,i001710,i001069,i001455,i001143,i001949,i000554"
u032768,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032779,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032782,"i001922,i000977,i002009,i001049,i001584,i001682,i000058,i001753,i000555,i000898"
u032784,"i001069,i000947,i001267,i000521,i000481,i000646,i001663,i001713,i001952,i001002"
u032789,"i000909,i000342,i000521,i001713,i000619,i000563,i000248,i000661,i000570,i001319"
u032795,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032801,"i001240,i001682,i001151,i001922,i002009,i002056,i001335,i000282,i001688,i000058"
u032803,"i001069,i001713,i000554,i000931,i000909,i001267,i000947,i001710,i001143,i000481"
u032804,"i001688,i001584,i000695,i001049,i000058,i000754,i000555,i001462,i000401,i001240"
u032808,"i000481,i001952,i001663,i001038,i001046,i000661,i001069,i001478,i000207,i000158"
u032813,"i001922,i002009,i001240,i001049,i001682,i000977,i001753,i000555,i000058,i001584"
u032814,"i001753,i001508,i000481,i001952,i002132,i000661,i000518,i001663,i000646,i001906"
u032818,"i001143,i000554,i001445,i001949,i000324,i001914,i000555,i000909,i000342,i000720"
u032819,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032840,"i000909,i000481,i000521,i001069,i000342,i001713,i000207,i001038,i000570,i000661"
u032842,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032857,"i000521,i000342,i000661,i001952,i000481,i000248,i000909,i000947,i000619,i000207"
u032858,"i001922,i002009,i001240,i001049,i001682,i000977,i001753,i000555,i000058,i001584"
u032859,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032860,"i000695,i001584,i001049,i000058,i001688,i001462,i000401,i001240,i001922,i000682"
u032862,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032866,"i000909,i000481,i001069,i000342,i001663,i000521,i001038,i000646,i001949,i000661"
u032870,"i000554,i001143,i001949,i001445,i001191,i000956,i001350,i001314,i001786,i000754"
u032872,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032874,"i000695,i001584,i001049,i000058,i001688,i001462,i001240,i000401,i001922,i002009"
u032879,"i001952,i000481,i001445,i001710,i000554,i001949,i001673,i000661,i000909,i001455"
u032880,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u032881,"i001240,i001682,i001151,i001922,i002009,i002056,i001335,i000282,i001688,i000058"
u032892,"i001922,i001049,i000977,i000058,i000695,i001584,i000324,i000555,i001753,i002009"
u032903,"i001922,i000324,i000695,i001801,i000058,i001584,i001049,i001240,i000555,i000898"
u032908,"i000342,i000909,i000521,i000481,i000324,i001922,i000695,i001663,i000661,i001952"
